20060101
29.74,20.36
29.28,19.33
28.96,18.61
29.34,18.85
29.69,19.26
29.49,19.86
28.65,20.18
29.31,19.82
29.09,19.80
29.22,19.21
29.27,18.97
29.44,18.87
29.90,18.63
30.03,18.41
29.73,18.21
29.68,18.41
29.22,18.35
28.94,18.62
28.70,18.74
28.87,18.90
29.18,19.11
28.99,19.13
29.63,19.44
30.16,19.36
30.31,19.22
30.07,19.09
29.74,19.57
29.94,19.51
29.99,18.95
30.49,18.59
30.34,18.84
30.10,19.03
29.86,19.13
29.64,19.22
29.24,19.64
29.60,20.06
30.17,19.23
29.89,19.05
29.73,18.63
29.88,18.52
29.55,18.49
29.12,19.22
29.65,20.21
30.14,19.47
28.13,20.35
29.33,18.94
28.79,20.49
29.45,19.46
28.06,20.19
29.64,19.13
28.74,19.86
29.23,19.04
29.93,20.14
30.41,18.65
29.68,18.30
29.47,17.80
29.65,18.19
29.54,20.14
29.47,19.59
29.51,19.89
31.09,18.51
30.40,18.21
29.62,18.17
29.24,19.55
29.19,19.07
27.80,19.27
29.52,18.07
29.56,19.03
30.53,18.87
30.16,19.36
29.91,18.14
30.71,17.91
30.84,17.57
30.54,17.45
27.42,19.49
27.32,19.17
29.53,17.59
30.20,17.86
30.78,18.14
28.50,17.95
28.94,18.37
27.59,18.65
28.34,17.91
27.72,18.41
27.64,18.33
30.81,18.54
32.21,17.48
28.12,19.05
31.87,17.86
31.62,17.78
33.31,17.65
32.72,18.16
31.69,19.25
30.50,18.62
28.80,19.17
30.09,18.50
27.91,19.49
30.14,18.83
28.55,19.79
28.65,19.60
26.83,19.64
28.71,19.00
27.43,19.61
32.16,16.54
29.45,19.66
28.93,19.23
28.42,19.41
29.13,19.57
28.68,18.87
27.75,19.80
29.64,18.45
29.52,18.81
30.11,18.99
29.73,19.54
26.11,20.25
29.33,18.81
29.76,19.69
30.65,19.01
32.98,19.13
33.02,18.36
31.95,19.29
30.67,19.88
31.80,18.94
31.86,19.45
29.99,20.59
29.46,20.34
31.68,19.64
30.61,20.22
30.14,20.67
30.69,19.78
30.68,19.89
30.39,19.72
30.39,19.18
29.76,19.60
29.13,19.45
28.92,19.62
31.06,19.09
31.25,18.33
31.14,18.74
30.41,20.58
31.48,18.29
31.79,18.92
33.68,18.27
34.19,17.34
32.81,19.28
31.47,19.92
32.86,19.27
31.77,19.35
33.44,18.72
33.63,19.06
34.04,20.49
33.34,21.16
33.11,19.97
33.98,17.20
34.20,18.79
33.26,19.03
34.12,18.08
34.17,18.18
31.76,20.21
30.77,20.29
29.35,21.35
32.47,19.79
32.11,21.54
33.74,20.94
32.55,21.88
33.27,21.16
30.95,21.95
29.85,23.21
33.94,22.36
34.88,22.21
36.64,20.70
34.89,21.56
34.30,22.45
33.41,22.26
35.18,22.74
36.11,22.28
36.20,22.09
35.87,22.23
35.63,21.91
34.65,22.75
35.11,22.54
33.82,22.19
31.50,22.98
30.72,24.34
31.74,23.94
32.94,22.25
33.12,21.57
33.12,21.16
33.12,21.85
35.16,21.34
35.56,20.99
34.27,21.81
33.59,22.68
35.97,20.95
35.67,22.20
36.67,22.36
36.61,23.15
35.90,23.30
35.80,22.88
35.59,22.25
34.70,23.50
34.25,24.06
35.14,23.41
35.82,22.59
36.12,22.20
35.99,22.59
35.53,23.13
35.29,22.70
35.60,23.68
36.04,23.38
36.25,23.10
35.80,23.02
35.29,23.47
34.16,24.16
35.14,24.11
35.75,24.21
35.60,24.04
35.10,23.93
31.76,23.95
33.85,23.38
35.39,21.42
34.34,25.04
35.47,24.30
36.52,23.69
36.51,22.49
36.48,22.91
35.31,23.66
35.60,23.75
36.33,24.26
34.80,24.99
35.01,26.12
34.12,25.95
30.57,26.08
31.49,25.74
34.09,24.81
36.64,23.23
37.22,23.44
37.36,23.33
37.28,23.72
36.86,24.03
36.45,23.89
35.33,25.02
35.78,23.55
35.00,23.24
35.99,22.30
37.72,23.18
37.02,22.76
37.67,23.58
38.17,23.35
39.04,22.69
39.64,22.97
40.33,23.06
41.45,22.16
40.91,23.57
40.83,21.86
41.17,21.41
41.63,20.42
40.29,23.10
38.68,23.47
38.25,23.06
39.73,21.46
39.80,21.62
40.27,22.95
34.79,25.64
36.23,23.97
36.23,23.94
34.63,24.31
37.13,20.11
37.35,21.09
36.39,22.87
35.88,23.44
35.04,23.10
34.74,22.39
35.65,22.26
35.88,22.09
36.09,21.65
35.90,21.87
36.39,22.85
36.52,24.05
37.11,22.22
36.70,21.40
35.20,22.98
35.54,22.95
32.57,25.84
30.94,26.94
32.98,26.81
32.24,24.93
30.35,26.20
29.92,26.08
32.79,23.55
34.20,22.68
36.38,24.80
35.91,23.70
34.45,25.13
34.35,24.67
33.50,23.74
33.76,22.18
30.45,22.38
32.90,20.92
33.40,20.51
30.94,22.88
33.75,22.47
33.59,21.75
33.88,20.68
33.86,21.37
32.05,23.99
33.45,23.93
34.49,23.20
32.27,22.37
33.12,19.79
34.20,19.37
33.85,21.91
33.90,23.32
32.71,22.79
31.41,20.50
30.37,19.74
31.37,20.59
30.90,22.11
29.06,22.79
28.02,23.29
28.72,23.49
31.74,22.50
31.55,22.70
31.13,23.04
32.50,21.77
32.38,21.57
32.12,21.30
31.65,21.89
28.28,23.44
28.06,21.60
29.58,21.00
31.64,19.82
32.92,19.52
33.77,18.43
34.53,19.00
33.91,19.69
32.32,20.14
32.36,20.63
31.89,21.48
32.28,21.40
32.01,21.40
32.12,21.65
32.56,21.22
32.14,21.45
31.83,21.64
31.51,22.41
31.20,22.20
29.66,21.74
29.78,21.18
30.28,22.03
31.15,21.01
31.32,20.71
30.44,20.31
29.80,20.34
31.19,20.66
30.86,20.71
31.48,20.25
30.76,20.73
30.00,20.57
29.91,20.17
30.68,19.89
30.74,20.11
30.47,20.27
30.16,20.16
30.38,20.10
30.11,20.27
30.55,20.56
30.42,20.69
30.44,19.85
30.25,19.60
29.96,19.82
29.29,19.48
29.54,19.07
30.09,18.80
29.92,18.65
29.46,18.15
30.05,18.10
29.69,18.30
28.87,18.83
28.99,18.95
29.18,19.23
29.56,19.52
28.96,19.45
29.50,19.31
29.43,19.17
28.95,18.45
28.96,17.97
28.25,17.31
29.22,17.05
30.34,17.22
29.10,17.17
28.73,17.11
29.32,17.51
29.65,18.03
29.72,17.74
29.37,17.26
29.84,16.85
30.03,16.91
28.97,17.32
27.88,17.85
28.17,18.49
29.21,18.27
28.44,17.68
27.82,16.94
27.86,17.27
28.67,17.16
28.69,16.97
28.87,16.74
28.52,17.12
28.88,16.92
28.07,16.96
27.63,16.60
28.39,17.25
28.98,17.77
28.00,17.46
27.82,17.20
27.16,17.25
27.43,17.95
27.01,18.54
28.56,17.94
28.49,18.29
27.35,19.81
29.69,17.42
28.45,19.07
28.73,18.78
30.46,18.66
28.67,19.92
28.02,18.85
29.04,18.44
28.99,17.15
29.13,16.95
28.64,17.01
29.24,18.35
26.25,19.43
31.36,16.12
30.49,16.00
30.26,16.17
29.83,16.28
27.78,17.60
30.82,18.34
29.78,18.02
28.31,18.58
28.83,18.46
31.09,17.41
30.96,16.75
29.88,16.93
28.30,18.37
29.49,18.29
31.45,17.52
29.44,18.53
25.06,18.94
24.70,19.22
28.65,18.09
28.48,18.55
28.26,19.04
30.60,18.14
29.28,19.34
33.51,16.93
33.00,17.81
32.84,17.55
28.75,19.64
35.41,15.98
32.65,19.23
29.78,19.51
33.35,17.64
30.76,19.66
27.21,19.28
29.18,18.77
30.21,18.36
28.66,19.73
27.87,19.75
28.27,18.42
28.79,19.67
28.12,19.62
28.64,18.76
28.37,18.82
28.02,19.03
28.15,19.27
27.36,19.31
28.10,19.51
29.31,18.87
29.91,18.70
29.00,18.70
29.36,18.56
28.76,18.32
30.17,18.63
30.21,18.93
28.50,19.54
28.50,18.87
30.28,17.78
30.09,18.67
28.47,20.30
30.07,19.07
29.99,18.46
30.36,18.01
30.74,18.05
30.62,18.45
29.05,19.78
27.45,19.95
28.24,20.31
30.66,20.55
32.45,17.57
33.57,16.33
34.27,16.59
32.16,18.38
30.98,19.03
30.50,19.25
31.93,18.14
30.57,19.15
30.66,18.66
30.48,19.42
31.25,18.39
32.20,17.96
31.29,19.91
29.31,19.91
30.73,18.94
29.75,19.14
30.18,19.59
31.08,19.48
30.36,19.74
30.27,19.51
29.85,20.12
31.60,19.18
33.24,19.68
31.76,20.97
32.99,18.10
32.04,18.03
30.82,20.15
28.01,21.36
30.72,20.97
29.83,21.06
31.92,20.74
28.21,20.72
28.02,21.06
26.99,21.52
29.51,21.60
35.73,18.65
32.09,20.83
29.33,22.57
28.60,22.36
29.40,22.30
30.99,21.06
33.94,20.66
33.58,21.96
30.23,23.52
27.48,22.15
28.13,23.25
28.03,23.02
28.55,23.08
30.81,22.98
34.04,20.89
34.14,20.84
33.43,20.29
33.69,21.47
33.55,21.46
30.21,22.32
29.47,22.50
31.27,22.36
34.99,19.91
34.97,19.85
33.43,20.44
32.12,21.81
33.28,21.35
33.29,22.13
33.00,22.39
33.42,22.62
34.07,22.79
33.77,23.05
33.22,22.32
33.04,22.14
31.69,22.87
31.80,23.17
28.13,24.99
28.35,25.00
30.44,24.03
30.06,23.55
27.82,23.82
26.60,24.69
27.42,24.40
27.54,24.19
31.58,22.56
30.76,22.30
27.66,23.75
27.97,24.28
30.30,23.88
32.20,21.74
29.89,22.48
27.67,24.18
27.44,24.55
28.21,24.27
28.91,23.90
32.08,21.72
29.51,22.90
29.32,23.55
31.01,23.38
31.94,21.25
29.22,24.39
28.01,24.48
28.58,24.40
29.67,24.39
32.16,21.69
33.57,21.69
34.04,22.22
32.45,23.08
32.33,23.63
33.13,23.05
34.52,22.39
33.79,22.95
32.50,23.70
35.04,22.06
34.61,20.82
34.08,21.86
33.56,22.93
32.67,22.73
29.60,24.49
31.17,24.21
32.09,23.02
33.34,22.78
29.85,25.01
30.45,24.19
30.27,25.26
33.10,23.17
35.19,20.17
34.56,21.80
32.24,23.82
31.38,23.85
29.66,25.32
29.12,25.33
28.30,24.57
28.88,24.11
28.03,23.86
27.87,23.00
32.27,20.68
28.45,22.87
28.34,21.89
29.06,20.39
32.75,19.80
28.45,23.14
29.83,22.56
30.81,22.56
28.00,23.13
27.64,23.45
28.03,23.76
28.55,22.75
27.54,22.85
32.19,22.03
30.65,22.43
29.03,23.63
29.19,23.23
33.45,20.44
32.53,21.63
30.91,21.88
27.76,23.58
29.48,23.53
31.87,22.47
29.95,22.01
29.59,22.91
27.96,22.94
29.82,23.07
27.56,23.03
28.09,23.41
30.26,23.10
28.30,23.39
28.57,23.67
29.77,21.74
32.57,21.44
32.35,22.82
34.05,21.67
33.63,21.32
33.80,21.22
32.95,21.30
32.16,20.76
32.40,19.52
32.44,20.10
32.64,19.79
31.30,21.68
32.67,18.72
32.24,20.71
31.35,21.65
32.51,20.72
32.48,20.71
31.85,20.84
30.57,21.60
30.30,21.65
30.89,20.58
30.68,20.42
28.64,20.98
30.29,18.73
30.74,18.37
30.81,17.21
30.80,17.47
28.13,20.63
31.38,17.60
30.18,19.01
29.81,18.37
30.98,18.11
31.24,17.81
29.00,19.81
31.15,18.83
30.58,20.01
30.07,19.80
29.03,18.62
30.93,17.82
31.39,17.97
30.57,18.47
29.14,18.56
29.42,18.99
27.70,19.18
29.64,18.92
29.54,19.37
29.22,19.25
29.11,18.85
29.15,19.01
29.26,19.08
29.14,19.01
28.85,18.68
28.97,18.60
29.01,18.85
28.66,19.03
28.29,18.74
27.69,18.42
28.28,18.25
28.06,18.40
27.91,18.43
28.32,18.59
27.83,18.80
28.11,17.95
27.97,17.52
27.83,17.20
28.17,17.48
28.25,17.99
27.36,18.41
27.70,17.40
27.65,17.17
27.91,16.49
28.18,16.31
27.64,16.15
27.44,15.77
27.47,15.95
27.55,16.46
27.62,16.90
27.48,17.07
27.90,17.06
28.01,17.48
27.20,17.47
27.21,17.34
27.80,17.38
27.17,16.96
26.97,16.62
26.79,16.56
26.94,16.76
27.69,16.33
27.84,16.42
27.42,16.14
26.23,15.95
25.13,16.09
25.71,16.68
27.54,16.94
27.31,16.59
26.79,16.06
27.01,15.65
27.26,15.31
27.85,15.19
28.37,15.75
28.59,15.94
28.03,15.76
27.55,15.71
27.23,15.39
26.57,15.40
25.52,15.58
26.15,15.99
25.89,16.95
26.58,17.26
26.21,17.95
26.74,15.86
26.61,15.70
27.34,15.65
28.55,15.84
28.97,16.48
28.20,16.07
27.79,14.78
26.95,15.27
26.13,16.23
25.90,15.72
27.14,14.75
26.56,15.63
27.01,15.73
27.16,15.65
24.87,16.99
27.64,15.55
26.52,15.48
26.35,15.29
26.78,15.58
25.93,15.64
23.85,16.23
25.24,16.34
26.61,16.57
25.41,16.57
25.57,16.66
26.47,16.74
27.45,15.85
26.45,16.89
25.89,16.87
22.59,17.28
22.57,17.27
24.68,17.08
24.42,17.13
25.47,16.84
27.09,16.29
26.25,16.68
27.29,16.37
24.78,16.79
24.14,17.04
23.34,17.15
25.32,16.56
24.84,16.49
25.40,16.93
23.85,17.28
25.44,17.45
24.08,17.86
24.64,17.34
27.06,16.57
25.89,17.09
25.24,17.43
25.32,17.80
26.82,16.89
26.22,18.11
26.75,18.14
26.59,17.98
26.38,18.03
25.92,17.83
26.36,17.21
28.37,16.15
29.47,16.73
28.85,17.37
29.08,17.62
26.75,17.59
26.90,17.88
27.83,17.56
27.42,18.06
25.86,18.08
28.67,17.02
28.07,17.45
29.70,17.13
30.75,17.41
30.09,17.41
28.48,17.76
28.26,16.81
29.18,16.83
27.15,17.43
29.40,17.43
31.56,17.16
29.77,18.12
29.53,18.59
30.56,17.75
29.96,17.96
29.98,17.91
30.38,17.64
27.33,18.75
30.44,16.23
32.58,16.80
30.52,17.95
29.53,17.90
30.46,16.69
30.81,18.16
30.00,18.45
30.41,19.12
29.78,18.36
28.92,18.12
30.05,17.96
30.92,16.67
31.13,16.83
28.30,17.59
29.21,18.49
31.88,16.06
31.58,16.27
32.16,16.12
31.16,17.68
30.42,17.96
32.09,16.83
31.16,17.98
33.67,16.85
34.37,17.05
34.58,17.09
33.21,17.13
30.03,18.15
30.73,17.88
28.95,19.26
30.30,18.98
30.44,18.40
31.03,17.28
33.08,16.80
31.58,18.52
29.54,20.12
31.13,21.39
28.00,21.75
26.95,21.54
31.57,20.94
27.34,20.31
25.56,21.73
28.48,20.53
25.75,20.27
27.20,20.39
31.14,19.23
27.11,20.35
29.41,19.68
32.77,18.48
31.24,18.89
31.91,19.43
32.39,16.61
29.97,21.28
28.06,20.98
30.22,19.84
29.33,20.45
26.52,21.70
25.71,22.19
25.16,22.41
27.36,21.57
29.87,19.57
27.42,20.95
31.62,18.78
31.97,19.04
28.17,20.72
27.08,22.05
27.29,22.01
29.84,22.01
30.99,20.70
31.28,20.81
32.07,20.63
32.34,20.78
33.12,21.09
32.20,22.05
28.51,22.62
31.46,22.17
32.25,22.94
33.25,22.23
33.82,21.86
33.50,21.60
34.17,20.55
34.40,20.16
32.79,21.36
32.03,22.24
30.69,22.99
33.11,21.52
34.63,20.96
33.43,21.34
32.75,22.32
34.77,21.40
33.18,22.63
30.63,23.91
31.26,23.65
31.64,22.86
33.04,22.98
31.84,22.40
31.84,21.84
33.34,21.37
34.14,20.79
33.03,21.01
32.32,22.50
32.37,23.01
33.37,21.66
33.45,21.23
31.26,22.29
32.01,21.44
30.99,22.65
33.79,22.03
32.66,23.04
31.88,22.93
31.92,23.72
31.60,23.68
33.25,22.51
33.86,22.45
34.30,21.93
34.82,20.91
34.27,21.94
32.96,22.53
33.13,22.05
31.93,22.23
29.01,24.23
28.06,24.58
28.43,24.40
28.38,23.91
29.08,22.76
29.24,22.99
33.05,23.01
35.61,20.13
36.57,18.88
36.05,18.38
34.20,20.31
32.23,22.24
30.38,23.10
29.44,23.72
31.31,24.27
35.36,21.91
36.83,20.78
36.16,20.25
34.53,19.86
34.28,21.53
29.66,23.33
30.32,24.15
31.46,23.88
32.98,21.62
33.29,21.22
33.11,21.89
34.97,20.83
34.99,22.28
34.03,22.43
28.99,24.65
29.19,24.40
31.30,24.00
33.99,21.40
35.07,18.86
34.99,20.15
35.21,22.01
33.20,22.86
32.64,22.72
33.21,21.40
33.69,22.22
33.74,21.70
35.12,20.30
34.93,20.26
34.56,20.93
35.14,21.68
34.00,21.92
34.73,21.36
34.36,21.22
33.89,21.46
34.24,20.26
33.16,19.96
31.67,19.45
27.69,23.73
28.69,22.93
27.99,23.43
29.72,23.27
31.23,20.67
32.91,21.23
32.89,21.30
33.32,21.22
33.91,21.82
33.51,21.40
32.97,21.53
32.36,21.76
31.69,22.51
31.56,22.95
32.49,21.02
31.73,20.42
31.38,20.80
32.84,21.30
32.32,21.17
31.87,21.29
30.31,22.24
30.20,23.00
27.83,19.49
28.87,17.47
29.70,16.83
28.90,17.15
27.70,17.92
28.15,17.03
29.19,16.98
28.26,16.68
27.99,16.23
28.27,15.78
27.92,16.33
26.75,17.85
26.44,18.22
27.03,17.83
27.91,17.27
28.42,16.51
28.30,16.72
27.08,19.13
28.52,17.94
29.88,16.05
30.43,16.12
29.79,16.43
29.97,17.34
30.06,17.12
29.65,17.81
29.93,17.98
30.57,18.09
30.60,18.22
30.37,18.49
30.34,18.53
29.82,17.25
29.24,16.57
29.24,16.94
29.47,18.16
29.43,17.87
29.36,18.35
29.43,17.71
29.62,17.23
29.91,17.45
29.42,18.33
30.16,18.17
29.87,18.58
29.26,18.18
29.28,16.89
29.72,16.28
29.16,15.36
29.53,15.02
28.38,17.03
28.26,18.11
28.34,18.29
28.59,18.35
28.67,17.88
28.70,18.03
28.03,18.44
28.07,18.33
28.42,18.49
28.75,18.37
28.05,18.74
27.94,18.35
27.98,18.22
27.95,18.28
28.41,18.33
28.37,18.64
27.85,18.14
28.22,17.66
28.16,17.17
28.62,17.15
29.07,17.45
28.31,17.55
28.10,17.37
28.97,17.47
28.51,17.33
27.83,16.85
27.60,17.04
26.55,18.70
28.12,17.96
24.98,19.50
29.36,17.67
29.06,17.73
28.93,17.17
28.33,16.72
27.38,16.86
28.26,19.16
28.60,18.12
28.34,17.47
27.27,17.73
26.74,17.86
28.66,17.21
28.73,17.10
28.89,16.86
28.24,16.75
28.26,16.88
27.41,17.00
27.73,17.73
26.97,19.00
29.56,17.71
29.60,16.89
29.49,16.79
29.42,16.49
29.58,16.09
28.85,15.72
28.65,14.74
28.42,16.19
28.64,16.40
27.35,18.33
28.71,18.55
29.09,16.45
29.62,15.02
30.96,16.58
29.57,17.42
27.43,19.04
30.17,16.21
30.11,18.43
27.71,19.45
29.74,16.77
28.44,16.65
27.80,17.59
28.45,16.96
31.26,16.02
28.42,19.18
26.19,19.11
31.44,16.72
28.02,18.98
30.57,16.23
26.92,18.92
28.60,17.58
29.47,17.15
31.74,17.45
29.90,18.68
29.56,18.97
31.68,17.77
31.93,18.70
29.92,18.53
27.86,18.52
31.10,17.44
30.02,17.89
29.57,17.66
30.00,18.03
25.81,18.31
28.77,17.86
29.97,17.98
32.03,17.16
27.15,18.81
26.41,18.90
27.05,17.82
27.92,18.34
28.03,18.64
29.37,18.75
32.43,17.35
33.94,17.88
33.41,18.73
29.05,19.21
27.67,18.54
27.11,18.67
26.67,18.68
28.61,18.15
28.67,18.00
28.96,18.31
29.53,18.06
33.35,18.10
35.12,17.79
34.68,18.36
34.30,19.06
33.97,19.39
35.38,17.88
32.95,19.17
31.74,19.40
36.03,17.70
34.82,19.14
33.33,18.96
36.32,17.95
30.79,18.86
29.70,19.09
30.36,19.15
30.62,19.32
31.07,19.15
31.99,19.33
31.76,19.45
29.13,19.77
31.94,17.82
29.41,19.55
29.27,19.14
29.52,19.42
30.09,18.90
29.99,18.84
26.91,20.43
29.89,19.38
29.80,19.10
29.39,18.96
29.44,19.90
28.05,19.78
30.96,19.74
31.47,19.27
28.77,20.39
27.93,20.71
30.17,20.86
30.33,19.34
29.00,20.22
30.73,19.11
31.65,19.10
31.48,19.25
30.94,20.66
32.28,20.47
31.03,20.16
27.79,21.73
25.21,22.33
28.53,22.35
33.85,20.49
34.72,19.30
34.25,18.17
32.83,18.61
29.24,21.75
33.34,20.36
34.31,20.44
34.36,19.54
33.78,20.67
33.96,19.88
34.42,20.23
34.19,19.90
34.03,20.67
30.08,21.24
29.43,23.31
30.85,23.41
34.32,19.69
32.02,20.11
31.73,22.51
31.63,22.54
29.40,22.40
34.36,23.12
35.94,21.22
35.23,20.69
34.56,19.74
33.59,19.86
33.47,20.47
35.69,18.83
35.52,19.06
35.08,19.05
33.43,20.38
29.73,22.22
27.21,23.81
32.01,23.45
34.48,21.93
35.06,20.90
34.74,19.91
35.46,18.88
35.71,20.11
36.20,21.68
35.88,22.56
35.85,22.55
35.38,22.83
35.53,22.24
33.86,24.35
35.48,24.05
35.80,21.86
35.70,22.46
36.53,22.76
33.87,24.93
34.75,24.39
35.27,22.05
35.20,21.94
34.48,22.73
34.58,23.29
33.91,22.65
34.29,21.19
35.58,22.15
35.72,22.99
35.43,23.12
35.18,23.04
34.92,23.25
32.48,24.74
29.54,26.34
30.26,26.15
33.90,24.11
35.33,22.45
35.08,22.73
34.18,22.78
33.96,23.23
33.77,23.71
33.57,23.65
34.15,23.59
35.52,23.22
33.85,25.65
34.59,24.31
35.53,23.36
35.76,23.17
35.61,23.50
35.76,23.03
36.68,22.96
35.58,24.57
36.59,23.63
36.02,23.22
37.89,22.81
36.85,23.41
37.53,24.97
36.35,24.81
35.54,25.09
34.43,25.25
29.98,26.91
29.91,27.31
28.98,24.91
31.63,23.33
31.69,21.45
35.96,22.36
33.43,24.84
34.60,23.59
37.01,22.33
36.51,23.77
36.25,23.77
37.14,22.93
37.01,22.88
36.55,21.69
36.09,22.24
36.02,21.15
35.74,20.22
35.52,20.89
35.14,21.40
34.78,21.85
31.71,23.82
28.44,25.76
28.15,25.95
28.42,25.93
29.83,26.14
30.63,25.53
28.71,25.05
34.47,22.79
33.60,22.32
34.65,22.58
34.31,21.65
34.24,21.54
34.90,21.81
34.50,22.41
35.00,22.31
34.25,23.29
35.42,22.64
35.61,22.42
35.95,22.49
36.63,22.35
36.53,22.13
36.22,22.45
35.57,22.96
34.94,23.20
34.69,22.93
34.90,22.02
34.70,22.98
34.16,22.72
34.60,23.37
33.78,23.69
34.34,22.63
33.84,22.41
33.86,22.43
33.59,22.32
33.81,22.65
33.69,22.70
33.65,22.51
34.00,23.22
33.16,23.10
33.80,21.71
33.70,22.09
33.22,22.56
32.87,22.13
32.68,21.89
32.27,22.31
32.76,21.42
31.62,21.27
32.51,21.91
32.43,21.64
32.45,22.35
32.48,21.47
32.51,20.19
31.55,20.84
30.97,20.90
32.09,19.85
32.96,17.62
33.44,18.06
33.07,18.56
32.57,20.46
33.18,20.79
32.83,20.76
32.93,19.74
32.85,19.29
33.40,19.12
33.79,19.24
33.36,19.16
33.32,20.16
33.44,21.18
32.84,20.75
32.94,20.34
32.40,20.29
32.49,19.86
32.26,20.10
31.99,19.87
31.88,19.95
31.83,20.45
31.69,20.35
31.92,19.86
31.80,20.19
31.46,20.35
30.82,20.33
31.23,20.29
31.26,20.83
31.82,19.86
32.00,19.13
31.89,17.99
32.06,18.35
31.93,18.52
31.65,17.91
31.90,17.75
32.00,17.41
31.27,18.18
29.96,18.76
31.05,19.39
31.81,19.28
31.15,19.19
30.98,19.13
30.96,18.99
30.75,18.86
30.84,18.69
30.75,18.90
31.07,19.29
30.85,19.77
30.26,19.84
30.62,19.55
30.03,19.56
29.78,20.06
30.20,20.26
29.85,19.37
29.95,19.24
29.79,19.52
29.81,19.36
30.33,19.30
29.78,19.55
29.64,19.44
29.61,19.35
29.64,18.92
28.62,18.86
27.66,19.24
27.83,19.22
27.88,18.88
26.32,19.86
29.64,19.18
30.01,19.23
30.84,17.73
30.03,17.27
29.60,17.65
29.43,17.97
29.49,18.45
29.50,18.95
29.27,19.36
29.53,20.19
30.92,18.85
30.89,17.75
29.83,17.84
29.71,17.86
29.56,17.36
28.86,17.26
29.38,17.49
29.41,18.79
28.55,20.30
28.78,19.06
29.26,19.16
29.00,19.15
29.40,20.41
29.39,19.53
30.32,18.91
30.71,19.14
30.83,19.10
30.40,18.52
30.22,18.15
31.27,17.83
31.55,17.88
31.09,17.60
30.90,17.59
30.13,17.53
29.77,18.53
30.00,18.39
29.50,18.85
27.69,19.80
30.47,17.95
29.93,19.32
31.23,18.38
30.63,18.20
29.33,19.03
30.14,18.62
29.79,19.15
30.77,18.10
29.26,19.45
29.79,19.00
29.45,18.70
26.03,19.63
27.77,19.02
26.15,19.98
26.63,19.04
25.80,19.33
27.24,18.96
29.77,17.93
30.31,17.09
29.50,17.85
31.18,17.59
32.29,17.57
30.34,19.20
30.04,17.99
28.40,18.80
29.86,18.10
31.27,19.76
33.01,17.53
28.77,19.12
33.84,17.15
33.59,17.59
32.11,17.41
32.12,18.13
30.73,18.59
26.74,19.17
28.49,18.36
30.16,18.91
27.76,19.41
27.81,20.00
27.89,19.86
25.44,19.83
27.17,19.25
